,img_ids,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,COVID-679.png,14.447172413793101,14.48944454869583,11.47365517241379,14.630277725652107,0.6432082827658657,0.6548272791871734,0.7377676814700135,0.6520073131283282,0.664489711894184,0.6592147779554749,0.6778714461822765,0.655977438766864,1271.2678620689655,1245.4273315819112,935.5027126436779,1255.6021298555083,0.41995299564011057,0.41378170658527896,0.4370671306645522,0.4111907340493392,0.6480378041751196,0.6432586622699138,0.6611105283268087,0.6412415567080312,covid
1,COVID-1452.png,1.4392643678160917,1.383373991367987,0.9402758620689652,1.302308125351848,0.22926299587670762,0.26978845372570903,0.4941093037448474,0.3158367083833897,0.98714715163963,0.987255547854571,0.9894932774615254,0.9876594084884234,179.39696551724134,172.16682304372313,117.43232183908052,161.3097203978232,0.9741494791914386,0.9743672966399577,0.9784187279693491,0.9749226028207162,0.986990110989689,0.9871004491134414,0.9891505082490476,0.9873816905435893,covid
2,COVID-1310.png,0.46004597701149386,0.46941264777631847,0.4065287356321837,0.39951210358416217,-0.0015647754368531505,-0.0015966855920793491,0.11558347399809758,0.15056790567066564,0.9968737078553748,0.9968100556321278,0.9971310371960247,0.9971571917310583,67.73287356321833,69.11193469694129,59.81048275862068,58.61231000187654,0.9937575182983214,0.9936306354326669,0.9941240967102652,0.9940981225738595,0.9968738728135678,0.996810230401287,0.9970577198488888,0.9970446943712501,covid
3,COVID-2634.png,0.0624367816091954,0.05577969600300245,0.05466666666666667,0.05577969600300245,-0.00018394067724307337,-0.00016422217680739086,-0.0001609447563173937,-0.00016422217680739086,0.9996321966725692,0.9996716195635591,0.9996781720743368,0.9996716195635591,10.59871264367816,9.474620003753051,9.285563218390804,9.474620003753051,0.9992645453824812,0.9993433649200315,0.9993564645263574,0.9993433649200315,0.9996322050546798,0.9996716285461099,0.9996781804792767,0.9996716285461099,covid
4,COVID-271.png,10.834206896551711,10.27209607806343,6.6228965517241365,10.186995683993242,0.5734159562181815,0.6083161427308019,0.756228748573882,0.611781855994721,0.838845387059972,0.8397311849607243,0.8583476716065722,0.839885270822132,1188.507034482757,1106.4470820041295,674.0472643678156,1096.6569712891726,0.6975552374157733,0.6987629180976379,0.72576584700753,0.6989975673141156,0.8351977235456125,0.8359204017713875,0.8519189204422742,0.836060743794442,covid
5,COVID-2412.png,15.034620689655183,14.265152936761124,9.659678160919533,14.294145243009947,0.6891714495725627,0.7152144060328053,0.8138834625548864,0.714238437603293,0.7533763507966053,0.7506433644756504,0.7737899902565705,0.7521067967071965,1943.5052413793117,1806.5847250891352,1163.5954942528729,1812.7759429536497,0.5426688989298458,0.5417311344213191,0.5721069340731921,0.5404852749066393,0.7366606402746422,0.7360238681057287,0.7563775076462759,0.7351770364385978,covid
6,COVID-1617.png,2.038528735632182,1.7789923062488278,1.3713563218390799,1.8099549634077696,0.06521140939157481,0.12644314262028458,0.29675370455593425,0.11072905310757694,0.9842023719085312,0.9858056130971106,0.9878971084297293,0.985650384929571,272.1466666666664,236.90453180709326,181.42257471264364,241.16611934696954,0.9685340573391452,0.9716853831721481,0.9755114038842646,0.9714080365488137,0.9841412791561713,0.9857410325091212,0.9876798083813725,0.985600343216668,covid
7,COVID-2833.png,5.402252873563208,5.213783073747417,5.623816091954018,6.955573278288605,0.6636409016780708,0.6912806790675342,0.654088999993505,0.56558362233854,0.8866554276966448,0.8861251247903982,0.8843231982928659,0.8750385313221665,469.4033563218385,442.9705854756988,493.2302528735627,623.3289078626378,0.7790378681463843,0.7781301786878264,0.7740154514466898,0.7592231306685492,0.8826312186561182,0.8821168735988596,0.8797814793724006,0.8713341096666359,covid
8,COVID-2296.png,12.595034482758622,11.673203227622443,8.363034482758625,11.787014449240008,0.6069064478871363,0.647012511346431,0.7456669912373641,0.640917265675048,0.8110264069057447,0.811162396568149,0.8298978879475103,0.8105940960885583,1499.210942528736,1368.6246012385072,969.9951264367817,1392.2574591855891,0.6421560227242694,0.6437705992071834,0.6702458945699568,0.6434088118345085,0.8013463812386435,0.8023531636425343,0.8186854674232081,0.8021276780129885,covid
9,COVID-2343.png,14.544919540229886,13.394351660724345,8.32363218390805,13.58275473822481,0.5480065163164233,0.5916459417498791,0.7480104889918542,0.5849818960020347,0.8035036222854428,0.8065422788590584,0.8346126626101296,0.8055692539140832,1733.6682298850576,1590.2807280915745,963.6368275862073,1616.2329705385628,0.6340092535341527,0.6377020873405506,0.675427610516581,0.6364299255806021,0.7962469802355,0.7985625131074903,0.821844030529261,0.7977655831010775,covid
